Trace
Swept SA
A.08.55,N9000A
133100000,-35.8401855529222
133200000,-35.7920473682093
133300000,-35.7277405802494
133400000,-35.6340363318403
133500000,-35.5800186550376
133600000,-35.484844533606
133700000,-35.4528749521402
133800000,-35.3922428467364
133900000,-35.2926591062374
134000000,-35.2900869852209
134100000,-35.1831538796096
134200000,-35.1364855679192
134300000,-35.0912871292512
134400000,-35.0027274364207
134500000,-35.0016251884266
134600000,-34.8851379081693
134700000,-34.8171564376532
134800000,-34.7998855864121
134900000,-34.72234994125
135000000,-34.6551034072452
135100000,-34.5731581430157
135200000,-34.5051766724996
135300000,-34.3989785033996
135400000,-34.4588759858376
135500000,-34.392364388344
135600000,-34.3236479813167
135700000,-34.247582209177
135800000,-34.2009138974867
135900000,-34.1468962206839
136000000,-34.0215897022919
136100000,-33.9852105017587
136200000,-33.9333976344897
136300000,-33.9153918467373
136400000,-33.865783789002
136500000,-33.8080914296432
136600000,-33.7665676735314
136700000,-33.7132849332399
136800000,-33.6600021929485
136900000,-33.5979002145222
137000000,-33.5269789979612
137100000,-33.4928046069617
137200000,-33.4887626129227
137300000,-33.4038776026483
137400000,-33.3388358781772
137500000,-33.3090711062451
137600000,-33.2153668578359
137700000,-33.2142646098418
137800000,-33.1499578218819
137900000,-33.1370965897081
138000000,-33.1088016907985
138100000,-33.0422900933049
138200000,-32.9640195116316
138300000,-32.9680618192161
138400000,-32.8868514914979
138500000,-32.8879540530374
138600000,-32.841285741347
138700000,-32.8049065408139
138800000,-32.6935638161352
138900000,-32.6807025839614
139000000,-32.6355041452935
139100000,-32.6292573417208
139200000,-32.5811191570079
139300000,-32.5087280674245
139400000,-32.5083607559416
139500000,-32.4932947142341
139600000,-32.4025302118699
139700000,-32.3801148050501
139800000,-32.293024985242
139900000,-32.3213201976971
140000000,-32.2327605048666
140100000,-32.2221040822265
140200000,-32.168821341935
140300000,-32.1067193635088
140400000,-32.0416776390376
140500000,-32.0427802005772
140600000,-31.999786571443
140700000,-31.9171063707023
140800000,-31.9137993131745
140900000,-31.8943236523997
141000000,-31.8219325628162
141100000,-31.8289146164456
141200000,-31.7741620031317
141300000,-31.739252675621
141400000,-31.7072830941552
141500000,-31.6738436396669
141600000,-31.6521631693584
141700000,-31.5878563813985
141800000,-31.601452863629
141900000,-31.4996643135963
142000000,-31.4831283988664
142100000,-31.4342552776423
142200000,-31.419924172446
142300000,-31.3828100354016
142400000,-31.3339369141775
142500000,-31.3056420152679
142600000,-31.3074795133187
142700000,-31.2644858841845
142800000,-31.2038537787807
142900000,-31.2020165942754
143000000,-31.1318303142256
143100000,-31.1307280662315
143200000,-31.0987584847657
143300000,-31.0557648556315
143400000,-31.0664215918171
143500000,-30.960223422717
143600000,-30.9598561112341
143700000,-30.9367057679031
143800000,-30.8790134085443
143900000,-30.874236477994
144000000,-30.8643149918651
144100000,-30.8110322515737
144200000,-30.79229152731
144300000,-30.7728158665352
144400000,-30.7070392055528
144500000,-30.7110815131373
144600000,-30.6908709158512
144700000,-30.7015276520368
144800000,-30.6173775782736
144900000,-30.5442515521789
145000000,-30.5490287962747
145100000,-30.5273483259661
145200000,-30.4755354586971
145300000,-30.4369514486303
145400000,-30.4027770576308
145500000,-30.3810965873222
145600000,-30.3616209265473
145700000,-30.3046635036997
145800000,-30.2785734143238
145900000,-30.3267119125821
146000000,-30.2484413309088
146100000,-30.2172066859543
146200000,-30.1992008982019
146300000,-30.1804601739382
146400000,-30.1102738938885
146500000,-30.1069668363607
146600000,-30.043394984912
146700000,-30.0474372924965
146800000,-30.0654433937944
146900000,-29.9967269867671
147000000,-29.9882753736607
147100000,-29.9195589666334
147200000,-29.9346253218863
147300000,-29.8820775181061
147400000,-29.8758307145334
147500000,-29.8269575933093
147600000,-29.8368793929836
147700000,-29.8122591766302
147800000,-29.7773498491195
147900000,-29.7306815374291
148000000,-29.6935674003847
148100000,-29.6983446444804
148200000,-29.6685798725483
148300000,-29.6557186403745
148400000,-29.6325682970435
148500000,-29.6123576997574
148600000,-29.5649544515558
148700000,-29.5403342352023
148800000,-29.5120393362927
148900000,-29.502852786675
149000000,-29.4826421893889
149100000,-29.4741905762825
149200000,-29.4892569315355
149300000,-29.4161309054408
149400000,-29.3973901811772
149500000,-29.3970228696943
149600000,-29.376077335897
149700000,-29.3389631988526
149800000,-29.3114032364542
149900000,-29.3066263059039
150000000,-29.2459942005001
150100000,-29.2529762541296
150200000,-29.2474643870681
150300000,-29.1978563293328
150400000,-29.1827902876253
150500000,-29.1471460236033
150600000,-29.129140235851
150700000,-29.1273030513456
150800000,-29.099008152436
150900000,-29.082472237706
151000000,-29.0453581006616
151100000,-29.0692436940494
151200000,-29.0358042395611
151300000,-28.999425039028
151400000,-28.9586362194274
151500000,-28.9656182730568
151600000,-28.92703426299
151700000,-28.8957996180354
151800000,-28.9189502749119
151900000,-28.8428845027723
152000000,-28.812384794329
152100000,-28.8318607686494
152200000,-28.8138549808969
152300000,-28.8215719710376
152400000,-28.7660844212124
152500000,-28.7532231890387
152600000,-28.7330125917526
152700000,-28.7003080737755
152800000,-28.6889167146242
152900000,-28.684139784074
153000000,-28.6624593137654
153100000,-28.6040320178953
153200000,-28.6051345794349
153300000,-28.6077070139969
153400000,-28.5750024960199
153500000,-28.5937435338291
153600000,-28.5492800316724
153700000,-28.5371537360098
153800000,-28.5088588371002
