Trace
Swept SA
A.08.55,N9000A
134400000,-18.0818045323069
134500000,-18.0939327235462
134600000,-18.0869525654935
134700000,-18.0990807567328
134800000,-18.0950403447251
134900000,-18.1020239803857
135000000,-18.0965136953555
135100000,-18.1005575849713
135200000,-18.0935774269186
135300000,-18.0968863800231
135400000,-18.0869664759255
135500000,-18.0880706194963
135600000,-18.0913795726008
135700000,-18.087339160593
135800000,-18.0935878597425
135900000,-18.0895474477347
136000000,-18.101675638974
136100000,-18.0939605444101
136200000,-18.0957996244922
136300000,-18.0998435141079
136400000,-18.1038874037237
136500000,-18.1020518012496
136600000,-18.1031559448204
136700000,-18.0983805963014
136800000,-18.111243724052
136900000,-18.1094081215779
137000000,-18.1002231539915
137100000,-18.09397793245
137200000,-18.0972868855545
137300000,-18.1042705212152
137400000,-18.1024349187411
137500000,-18.0954547606884
137600000,-18.1024383963491
137700000,-18.1064822859649
137800000,-18.1046466834908
137900000,-18.1020761445055
138000000,-18.1127344627223
138100000,-18.1079591142033
138200000,-18.1090632577741
138300000,-18.1131071473899
138400000,-18.1112715449158
138500000,-18.1094359424417
138600000,-18.1076003399677
138700000,-18.1087044835385
138800000,-18.112013436643
138900000,-18.1050332785903
139000000,-18.1061374221612
139100000,-18.1153258673555
139200000,-18.1083457093028
139300000,-18.1065101068287
139400000,-18.1156985520231
139500000,-18.1087183939704
139600000,-18.1149670931199
139700000,-18.1109266811121
139800000,-18.1230548723514
139900000,-18.1124000317425
140000000,-18.1142391118246
140100000,-18.1116685728393
140200000,-18.1135076529214
140300000,-18.113876859981
140400000,-18.1267399877315
140500000,-18.1226995757237
140600000,-18.1267434653395
140700000,-18.130052418444
140800000,-18.125277069925
140900000,-18.130055896052
141000000,-18.125280547533
141100000,-18.1234449450589
141200000,-18.1208744060736
141300000,-18.1168339940658
141400000,-18.1172032011254
141500000,-18.1102230430727
141600000,-18.1252909803569
141700000,-18.1183108223042
141800000,-18.12235471192
141900000,-18.1256636650245
142000000,-18.1157437609269
142100000,-18.1344863807673
142200000,-18.1297110322483
142300000,-18.1219959376843
142400000,-18.1348590654349
142500000,-18.124204224826
142600000,-18.1311878604867
142700000,-18.1264125119677
142800000,-18.1245769094936
142900000,-18.1345002911992
143000000,-18.1319297522139
143100000,-18.1249495941612
143200000,-18.1348729758668
143300000,-18.1323024368815
143400000,-18.1341415169636
143500000,-18.1293661684445
143600000,-18.1334100580603
143700000,-18.1433334397659
143800000,-18.1414978372918
143900000,-18.1367224887728
144000000,-18.1348868862987
144100000,-18.1352560933583
144200000,-18.1400349194853
144300000,-18.1381993170112
144400000,-18.1385685240708
144500000,-18.1345281120631
144600000,-18.1466563033024
144700000,-18.1396761452497
144800000,-18.1378405427756
144900000,-18.1360049403015
145000000,-18.1371090838723
145100000,-18.1404180369769
145200000,-18.1503414186825
145300000,-18.1404215145848
145400000,-18.1444654042006
145500000,-18.1455695477714
145600000,-18.1496134373872
145700000,-18.1418983428233
145800000,-18.1371229943043
145900000,-18.1558656141446
146000000,-18.1452107735358
146100000,-18.1433751710617
146200000,-18.155503362301
146300000,-18.1661616805178
146400000,-18.1466876017742
146500000,-18.1448519993001
146600000,-18.1577151270507
146700000,-18.1558795245766
146800000,-18.1584535411699
146900000,-18.1514733831172
147000000,-18.1474329711094
147100000,-18.1625009083936
147200000,-18.1584604963858
147300000,-18.1507454018219
147400000,-18.1577290374826
147500000,-18.1588331810534
147600000,-18.1709613722927
147700000,-18.1661860237737
147800000,-18.1555311831649
147900000,-18.1478160886009
148000000,-18.1614141528627
148100000,-18.1647231059672
148200000,-18.1599477574482
148300000,-18.163991647064
148400000,-18.1628909811011
148500000,-18.161055378627
148600000,-18.1584848396417
148700000,-18.1603239197238
148800000,-18.1673075553845
148900000,-18.1823754926687
149000000,-18.1856844457732
149100000,-18.1794392242317
149200000,-18.1776036217577
149300000,-18.1757680192836
149400000,-18.1849564644779
149500000,-18.1890003540937
149600000,-18.1790804499961
149700000,-18.1890038317017
149800000,-18.1930477213175
149900000,-18.1912121188434
150000000,-18.1864367703244
150100000,-18.1846011678503
150200000,-18.1945245495559
150300000,-18.1919540105706
150400000,-18.1908533446077
150500000,-18.1919574881786
150600000,-18.1989411238392
150700000,-18.1956356483427
150800000,-18.1893904268012
150900000,-18.1875548243271
151000000,-18.1915987139429
151100000,-18.1985823496036
151200000,-18.1901323185284
151300000,-18.1853569700094
151400000,-18.1835213675353
151500000,-18.1912399397072
151600000,-18.1967537023455
151700000,-18.190508480804
151800000,-18.1916126243748
151900000,-18.2015360060804
152000000,-18.2077847052299
152100000,-18.2008045471772
152200000,-18.1982340081919
152300000,-18.197133342229
152400000,-18.1952977397549
152500000,-18.2037512484381
152600000,-18.1938313443405
152700000,-18.1868511862877
152800000,-18.1938348219484
152900000,-18.2008184576091
153000000,-18.2100069028035
153100000,-18.2089062368406
153200000,-18.2033959518104
153300000,-18.2074398414261
153400000,-18.208543984997
153500000,-18.2074433190341
153600000,-18.2026679705151
153700000,-18.203772114086
153800000,-18.2048762576568
153900000,-18.2023057186715
