Trace
Swept SA
A.08.55,N9000A
146600000,-17.9207907082518
146700000,-17.9248345374428
146800000,-17.9369626682573
146900000,-17.9233680211787
147000000,-17.9163878027012
147100000,-17.9292508700269
147200000,-17.930354953173
147300000,-17.9285192902741
147400000,-17.9237438813303
147500000,-17.9211732819201
147600000,-17.9259520476223
147700000,-17.9270561307683
147800000,-17.923750594847
147900000,-17.9108908842797
148000000,-17.9296334436952
148100000,-17.9189785426615
148200000,-17.9119983241841
148300000,-17.9300059470884
148400000,-17.9230257286109
148500000,-17.921190065712
148600000,-17.9303784504816
148700000,-17.926337978049
148800000,-17.9333215532849
148900000,-17.9366304459646
149000000,-17.9377345291106
149100000,-17.9425132948128
149200000,-17.9487619335375
149300000,-17.9447214611049
149400000,-17.9546447823857
149500000,-17.9469296273969
149600000,-17.9509734565879
149700000,-17.9461980476441
149800000,-17.9443623847452
149900000,-17.9484062139361
150000000,-17.9583295352169
150100000,-17.9535541262731
150200000,-17.9546582094192
150300000,-17.9462081179192
150400000,-17.9421676454866
150500000,-17.9432717286327
150600000,-17.9531950499135
150700000,-17.9535641965482
150800000,-17.9524634701606
150900000,-17.9506278072617
151000000,-17.9458523983179
151100000,-17.9521010370425
151200000,-17.9421810725201
151300000,-17.9550441398458
151400000,-17.950268730902
151500000,-17.9601920521828
151600000,-17.9488022146379
151700000,-17.9506412342952
151800000,-17.9576248095311
151900000,-17.9675481308119
152000000,-17.9590980393119
152100000,-17.9550575668793
152200000,-17.9591013960703
152300000,-17.9572657331714
152400000,-17.9583698163174
152500000,-17.9616787089971
152600000,-17.9635177286544
152700000,-17.9616820657555
152800000,-17.9708704505251
152900000,-17.9602155494914
153000000,-17.9561750770589
153100000,-17.9631586522947
153200000,-17.9613229893959
153300000,-17.9646318820756
153400000,-17.9627962191767
153500000,-17.961695492789
153600000,-17.9686790680249
153700000,-17.966843405126
153800000,-17.9554535675811
